meal_id,name,category,ingredient,description,veg_nonveg,nutrient,disease,diet,price,user_id
meal_id_317,Baked Namak Para,baked,1 1/2 Cups Whole wheat flour (atta) 1/2 cup Refined flour (maida) 1/2 tsp Baking powder 1/2 cup Ghee  to taste Salt 1/2 tsp Carom seeds (ajwain),https://food.ndtv.com/recipe-baked-namak-para-952635,veg,sodium iodine magnesium carbohydrates chloride copper,diabeties heart_disease hypertension obesity goitre kidney_disease,vegan_diet low_sodium_diet ketogenic_diet high_protien_diet,335,34
meal_id_318,Dates And Nuts Ladoo,ladoo,"20 Large dates (pitted) 1/4 cup mixed nuts (almonds, cashews, walnuts, pistachios, peanuts) 1 tbsp dessicated coconut (optional)",https://food.ndtv.com/recipe-dates-and-nuts-ladoo-952634,veg,carbohydrates vitamin_e chromium copper manganese,anemia diabeties heart_disease hypertension obesity kidney_disease pregnancy,high_fiber_diet low_fat_diet omni_diet high_protien_diet vegan_diet low_sodium_diet ketogenic_diet,315,88
meal_id_319,Murg Bemisal,methi,160 Gram Chicken breast 15 gram Cheese 2 gram Green chilli 2 gram Ginger  to taste Salt 2 gram Whole jeera 5 gram Garlic 100 gram Onion 60 gram Tomato paste 15 gram Desi ghee 15 gram Cashew paste 2 gram Turmeric powder 2 gram Red chilli powder 2 gram Yellow chilli powder 2 gram Jeera powder 1 gram Kasoori methi 2 gram Garam masala 10 ml Cooking oil,https://food.ndtv.com/recipe-murg-bemisal-952602,veg,iron calcium sodium iodine carbohydrates chloride chromium,anemia diabeties scurvy rickets heart_disease hypertension obesity goitre kidney_disease pregnancy,low_fat_diet high_protien_diet vegan_diet low_sodium_diet ketogenic_diet,285,75
meal_id_320,Gehun Ki Kheer,kheer,150  Broken wheat 50  Ghee 50  Raisin 2  Cardamom powder 50 ml Jaggery 100 gram Cashew nut 500 ml Milk,https://food.ndtv.com/recipe-gehun-ki-kheer-952570,veg,calcium carbohydrates vitamin_d potassium,anemia diabeties rickets heart_disease hypertension obesity kidney_disease pregnancy,vegan_diet low_fat_diet ketogenic_diet,640,93
meal_id_321,Lamb And Almond Korma,korma,"1 Kg lamb shoulder cuts 1 cup onion 3 tbsp ginger-garlic paste 2 cup yogurt 1 cup almonds (skin removed), blanched 1  Cinnamon stick 2  Black cardamom 3  Green cardamom 1 tsp cumin powder 1 tsp coriander powder 1 tsp turmeric powder 2 tsp red chilli powder  to taste salt 4 tbsp ghee 3 cups water",https://food.ndtv.com/recipe-lamb-and-almond-korma-954500,non_veg,iron calcium sodium iodine carbohydrates chloride,anemia diabeties scurvy eye_disease rickets heart_disease hypertension obesity goitre kidney_disease pregnancy,high_fiber_diet low_fat_diet omni_diet mediterranean_diet high_protien_diet gluten_free_diet vegan_diet low_sodium_diet ketogenic_diet,400,50
meal_id_322,Luchi,luchi,1 Cup maida 1/2 tsp salt 1 tsp ghee 1/2 cup water,https://food.ndtv.com/recipe-luchi-951769,veg,sodium iodine carbohydrates chloride,diabeties heart_disease obesity goitre kidney_disease,vegan_diet low_sodium_diet,315,35
meal_id_323,Sabudana Papad With Hyderabadi Double Meetha,papad,"15  Bread Sices 4 cups Milk (Boiled and cooled) 2 cups Water 1/2 tbsp Cardamom Powder 20 gram Cashew Nuts, finely chopped 20 gram Raisins As required  Saffron strands, soaked For frying  Ghee + Oil   Sabudana Papad 50 ml Jaggery Syrup 1/2 cup Sugar",https://food.ndtv.com/recipe-sabudana-papad-with-hyderabadi-double-meetha-951248,veg,calcium carbohydrates vitamin_d potassium,anemia diabeties rickets heart_disease hypertension obesity kidney_disease pregnancy,vegan_diet low_fat_diet ketogenic_diet,540,13
meal_id_324,Zaffrani Rabri Crme Anglasise With Lauki Ke Lacche,rabri,"<b>For the Crème Anglaise:</b> 150 ml Milk 50 ml Rabri 1  Vanilla Pod(split, seeds scraped) 4  Egg Yolks (free-range) 40 gram Castor Sugar 0.5 gram Saffron <b>For Lauki ka Lacche:</b> 200 gram Bottle Gourd (noodle length), grated 100 gram Sugar 10 ml Rose Water 20 gram Nuts, chopped 75 ml Water",https://food.ndtv.com/recipe-zaffrani-rabri-crme-anglasise-with-lauki-ka-lacche-951247,veg,iron calcium magnesium vitamin_a vitamin_d vitamin_k potassium copper,anemia diabeties scurvy rickets heart_disease hypertension obesity goitre kidney_disease pregnancy,vegan_diet low_fat_diet ketogenic_diet high_protien_diet,680,24
meal_id_325,Malpua,malpua,<b>For the batter:</b> 100 gram Flour 100 gram Semolina 100 gram Milk powder 400 ml Milk 10 gram Cardamom powder For frying  Ghee  <b>For the syrup:</b> 400 gram Sugar 1 gram Saffron 5 ml Lemon juice 100 ml Water,https://food.ndtv.com/recipe-malpua-485443,veg,calcium carbohydrates vitamin_d potassium,anemia diabeties rickets heart_disease hypertension obesity kidney_disease pregnancy,vegan_diet low_fat_diet ketogenic_diet,240,26
meal_id_326,Doi Machch,chilli,"  500 gm fish (Rohu/Carp)-sliced into desired sized pieces; washed, wiped and rubbed   A pinch of turmeric   Salt to taste   1 cup curd   3 Tbsp onion paste   1 Tbsp ginger paste   1 tsp garlic paste   1 tsp chilli powder   1 tsp turmeric   4 Tbsp mustard oil   2 bay leaves   1 tsp cumin seeds   2 cloves   4 cardamoms   1 tsp cinnamon-broken   1 Tbsp sugar",https://food.ndtv.com/recipe-doi-machch-1-463898,veg,sodium iodine magnesium vitamin_a vitamin_d chloride chromium copper fluoride,diabeties heart_disease hypertension obesity goitre kidney_disease,vegan_diet low_sodium_diet high_protien_diet,275,42
meal_id_327,Lamb Rogan Josh,lamb,"250 Gram Lamb chops or stewing lamb 3 tbsp Vegetable oil 2 pieces Cassia bark or cinnamon stick 2  Bay leaves 2  Green cardamoms 2  Onions, finely chopped 2  Garlic cloves, finely chopped 1 tbsp Butter 1/4 tsp Turmeric 1/4 tsp Chilli powder 1/2 tsp Ground cumin 1/2 tsp Ground coriander 1 tsp Tomato puree 1/4 tsp Salt  A pinch of Garam masala 1 tsp Lemon juice",https://food.ndtv.com/recipe-lamb-rogan-josh-252344,non_veg,iron sodium iodine chloride,anemia scurvy eye_disease heart_disease obesity goitre kidney_disease pregnancy,low_fat_diet high_protien_diet vegan_diet low_sodium_diet ketogenic_diet,265,62
meal_id_328,Fish Curry,curry,"  Fresh sole fish 1 tsp black pepper powder 1  lemon (juiced) 1  onion, sliced 2 tsp coriander seeds 2 tsp black pepper 2 tbsp raw rice 6  garlic cloves 1 cup coconut, grated 1 cup coriander leaves 1 piece ginger (large), chopped 1/2 tsp cinnamon powder 1/2 tsp clove powder   Ground nut oil 1/2 cup tamarind paste   Cooking oil   Salt   Water",https://food.ndtv.com/recipe-fish-curry-239525,non_veg,sodium iodine magnesium carbohydrates vitamin_a vitamin_d chloride chromium copper fluoride,anemia diabeties rickets heart_disease hypertension obesity goitre kidney_disease pregnancy,hormone_diet low_fat_diet omni_diet mediterranean_diet high_protien_diet vegan_diet low_sodium_diet ketogenic_diet,340,57
meal_id_329,Besan Ke Ladoo (Laddu),ladoo,"2 Cups gram flour 1/2 cup ghee 3/4 cup sugar, powdered 1/4 tsp green cardamom, powdered  for garnishing almonds, blanched  for garnishing pistachios, blanched",https://food.ndtv.com/recipe-besan-ke-ladoo-laddu-218805,veg,iron carbohydrates,anemia scurvy diabeties heart_disease obesity goitre pregnancy,vegan_diet low_fat_diet ketogenic_diet high_protien_diet,600,42
meal_id_330,Besan Ladoo (Laddu),ladoo,  200 gm ghee   350 gm besan (gram flour)   175 gm castor sugar   1 tsp cardamom powder   2 Tbsp dry fruits   1/4 tsp saffron strands soaked in 1 Tbsp water,https://food.ndtv.com/recipe-besan-ladoo-laddu-218244,veg,iron carbohydrates potassium,anemia diabeties scurvy heart_disease hypertension obesity goitre kidney_disease pregnancy,vegan_diet low_fat_diet ketogenic_diet high_protien_diet,485,92
meal_id_331,Golden Rasmalai,rasmalai,250 Gram Paneer (cottage cheese) 3 Tbsp Semolina (sooji) 2 Tbsp Refined flour (maida) 1 Tbsp Cornflour 2 1/2 Cups Sugar 2 Litre Milk 300 Gram Khoya 1/2 tsp Saffron 2 Tbsp Reetha powder (with water) 1 tsp Fresh mint 2 tsp Pistachios (crushed) 1 tsp Almonds (crushed) 1 tsp Pine nuts (crushed) 3 Pieces Gold vark,https://food.ndtv.com/recipe-golden-rasmalai-170573,veg,calcium vitamin_d vitamin_e potassium chromium copper manganese phosphorus,anemia rickets heart_disease hypertension obesity kidney_disease pregnancy,high_fiber_diet low_fat_diet high_protien_diet vegan_diet ketogenic_diet,600,67
meal_id_332,Narkel Naru,cardamom,  1 coconut-grated finely   1 liter milk   250 gm sugar   6 Tbsp cream   Pinch of cardamom powder   Water,https://food.ndtv.com/recipe-narkel-naru-106804,veg,calcium vitamin_d potassium,anemia rickets heart_disease hypertension obesity kidney_disease pregnancy,vegan_diet low_fat_diet ketogenic_diet,595,18
meal_id_333,Payesh,payesh,"1/2 Cup basmati rice 2 litre milk 4 tbsp sugar 4 tbsp rice 1 tbsp ghee 2  Green cardamom  for garnishing raisins  for garnishing almonds , sliced  for garnishing cashew nuts, chopped  for garnishing rosewater",https://food.ndtv.com/recipe-payesh-106803,veg,iron calcium carbohydrates vitamin_d potassium,anemia diabeties scurvy rickets heart_disease hypertension obesity goitre kidney_disease pregnancy,vegan_diet low_fat_diet ketogenic_diet high_protien_diet,220,95
meal_id_334,Chingri Malai Curry,curry,400 Cups prawns 3 tbsp mustard oil 1/2 tbsp whole cumin 2 tbsp ginger paste 2 tsp cumin powder 1 tsp chilli powder 1 tsp turmeric powder  to taste salt 2 tsp sugar 1 tsp garam masala 1 1/4 cup coconut milk 2 tsp ghee,https://food.ndtv.com/recipe-chingri-malai-curry-106800,veg,calcium sodium iodine carbohydrates vitamin_d chloride potassium,anemia diabeties rickets heart_disease hypertension obesity goitre kidney_disease pregnancy,vegan_diet low_sodium_diet low_fat_diet ketogenic_diet,650,6
meal_id_335,Sorsebata Ilish Mach,chilli,  600 gm hilsa   3 Tbsp mustard oil   2 Tbsp mustard seeds   3 tsp poppy seeds   6 green chillies-slit   4 Tbsp ginger paste   1 tomato diced   1 tsp panch phoron   1 tsp red chilli powder   1 tsp turmeric powder   Salt to taste,https://food.ndtv.com/recipe-sorsebata-ilish-mach-106801,veg,iron sodium iodine magnesium chloride copper,anemia diabeties scurvy heart_disease hypertension obesity goitre kidney_disease pregnancy,low_fat_diet high_protien_diet vegan_diet low_sodium_diet ketogenic_diet,435,1
meal_id_336,Sandesh,almonds,"150 gms paneer (cottage cheese) 1/2 cup khoya, grated 4  Green cardamom (crushed)   Large pinch of kesar (saffron) 6 tbsp sugar / gur 6  Almonds , shredded",https://food.ndtv.com/recipe-sandesh-106796,veg,iron phosphorus,anemia scurvy obesity goitre kidney_disease pregnancy,vegan_diet low_fat_diet ketogenic_diet high_protien_diet,475,97
meal_id_337,Machcher Dompokht,almond,  1 kg rohu-cut into big pieces   250 gm ghee   1 tbsp onion paste   1 tbsp ground poppy seed paste   2 tbsp onions-chopped   1 tbsp green chillies-chopped   1 tbsp ground almond paste   500 gm yoghurt   100 gm raisins,https://food.ndtv.com/recipe-machcher-dompokht-106798,veg,iron carbohydrates,anemia scurvy diabeties heart_disease obesity goitre pregnancy,vegan_diet low_fat_diet ketogenic_diet high_protien_diet,220,11
meal_id_338,Bundiyar Payesh,payesh,  200 gm bundiya   1 liter milk   Sugar to taste   Few drops of rosewater,https://food.ndtv.com/recipe-bundiyar-payesh-106795,veg,calcium vitamin_d potassium,anemia rickets heart_disease hypertension obesity kidney_disease pregnancy,vegan_diet low_fat_diet ketogenic_diet,560,26
meal_id_339,Kalakand,kalakand,"250 Ml Whole milk 250 gram Ricotta cheese or cottage cheese 120 gram Sugar (powdered) 1 tsp Rose water 1/2 tsp Green cardamoms (coarsely ground)   Round mould to set it in, or a serving dish, if you do not want to shape it like a cake To garnish  Almonds (roasted), shredded",https://food.ndtv.com/recipe-kalakand-100561,veg,iron calcium vitamin_d potassium chromium,anemia scurvy rickets heart_disease hypertension obesity goitre kidney_disease pregnancy,vegan_diet low_fat_diet ketogenic_diet high_protien_diet,630,94
meal_id_340,Rice Kheer,kheer,"5 Cups milk, full cream 1/4 cup rice (washed) 1/2 cup sugar 10-12  Raisins 4  Green cardamoms 10-12  almonds (shredded), blanched",https://food.ndtv.com/recipe-kheer-100537,veg,iron carbohydrates,anemia diabeties scurvy rickets heart_disease obesity goitre pregnancy,low_fat_diet omni_diet high_protien_diet vegan_diet ketogenic_diet,290,7
meal_id_145,Marzipan Easter Egg,egg,300 gms crushed cashews 200-300 gram icing sugar   6 tbsp each sugar and water (for syrup)   1 tsp almond essence/ vanilla essence or ½ tsp rose essence o 3 tbsp cocoa powder (optional) 4 tbsp nuts (optional)   Edible food colours (as required),https://food.ndtv.com/recipe-marzipan-easter-egg-957963,non_veg,iron vitamin_a vitamin_e vitamin_k chromium copper manganese,anemia diabeties scurvy eye_disease rickets heart_disease obesity goitre kidney_disease pregnancy,high_fiber_diet low_fat_diet high_protien_diet gluten_free_diet vegan_diet low_sodium_diet low_carb_diet ketogenic_diet,315,13
meal_id_341,Pasteis De Nata (Portuguese Custard Tarts),butter,  For Pastry Cream:  500 ml Milk 7 nos Egg Yolk 90 gram Castor Sugar 75 gram Corn Flour 50 gram Butter 5 mililitres Vanilla Essence   For Puff Pastry 500 gram Refirned Flour 500 gram Butter 5 gram Salt,https://food.ndtv.com/recipe-pastis-de-nata-portuguese-custard-tarts-956694,veg,iron calcium sodium iodine carbohydrates vitamin_a vitamin_d vitamin_k chloride potassium,anemia diabeties scurvy rickets heart_disease hypertension obesity goitre kidney_disease pregnancy,low_fat_diet high_protien_diet vegan_diet low_sodium_diet ketogenic_diet,285,2
meal_id_342,Dundee Cake,cake,"1500 gms butter 1500 gms sugar 30 nos egg  2 kg flour 40 gms baking powder 4 nos orange zest 4 kg fruit mixture As required  almonds, blanched",https://food.ndtv.com/recipe-dundee-cake-953117,veg,iron vitamin_a vitamin_k potassium,anemia scurvy heart_disease hypertension obesity goitre kidney_disease pregnancy,vegan_diet low_fat_diet ketogenic_diet high_protien_diet,500,45
meal_id_343,Arbi Gosht,gosht,500 gms mutton 8-10  Arbi 1 1/2 tsp red chilli powder 1/4 tsp turmeric powder 2 tsp coriander powder 1 tsp garlic paste 1 tsp ginger paste 3 tbsp fresh coriander leaves 2-3  Green chilli 2  Tomatoes 2  Onion 1  Cinnamon stick 1  Black cardamom  to taste salt 4-5 tbsp oil   Oil (for frying),https://food.ndtv.com/recipe-arbi-gosht-952361,non_veg,iron sodium iodine protein vitamin_c chloride,anemia scurvy rickets heart_disease obesity goitre kidney_disease pregnancy,type_a_diet high_fiber_diet low_fat_diet omni_diet high_protien_diet vegan_diet low_sodium_diet low_carb_diet ketogenic_diet,645,22
meal_id_254,Slow Cooked Spiced Sangria,sangria,750 Ml red wine (merlot / zinfandel) 2 cups apple cider 1/4 cup honey 1  Orange (zested and juiced) 5  Cloves (whole) 4  Green Cardamom 2  Cinnamon Sticks 1  Anise (whole) 1/4 cup brandy,https://food.ndtv.com/recipe-slow-cooked-spiced-sangria-951778,veg,iron,anemia diabeties scurvy heart_disease hypertension obesity goitre kidney_disease pregnancy,high_fiber_diet low_fat_diet dash_diet high_protien_diet vegan_diet ketogenic_diet,625,4
meal_id_344,Panettone,bread,"250 Gram Flour T-45 10 gram Fresh Yeast 75 gram Castor Sugar 155 gram Milk 75 gram Whole Eggs 20 gram Egg Yolks 80 gram Butter, unsalted 2.5 gram Bread Improver 3.5 gram Salt 80 gram Raisins 80 gram Candied Orange 35 gram Candied Lemon 35 gram Red Cherries",https://food.ndtv.com/recipe-panettone-951681,veg,iron calcium sodium iodine carbohydrates vitamin_a vitamin_d vitamin_k chloride potassium,anemia diabeties scurvy rickets heart_disease hypertension obesity goitre kidney_disease pregnancy,low_fat_diet high_protien_diet vegan_diet low_sodium_diet ketogenic_diet,655,59
meal_id_345,Christmas Brownies,christmas,"200 gms dark chocolate (best quality, 70% cocoa solids)) 150 gms plain flour 1 tsp baking powder  A pinch of salt 120 gms soft butter, unsalted 200 gms vanilla sugar 2  Eggs 1  Egg yolk 4 tbsp coffee (freshly made, strong) <b>For buttercream:</b> 140 gms softened butter 280 gms icing sugar   Edible green colour (few drops)",https://food.ndtv.com/recipe-christmas-brownies-951679,veg,iron sodium iodine magnesium vitamin_a vitamin_k chloride manganese,anemia diabeties scurvy heart_disease hypertension obesity goitre kidney_disease pregnancy,high_fiber_diet low_fat_diet high_protien_diet vegan_diet low_sodium_diet ketogenic_diet,510,30
meal_id_258,"Amaranthus Granola With Lemon Yogurt, Berries And Marigold",yogurt,"1 Cup Popped Amaranthus (cholai) 1/2 cups Oats 100 gram Almonds, chopped 1/4 tsp Cinnamon Powder 80 gram Sunflower Seeds 60 gram Sesame Seeds 175 gram Honey 45 gram Brown Sugar 3 gram Salt 20 ml Olive Oil 1 nos Lemon rind, grated 2 cups Plain Yogurt (whipped with lemon rind) 150 gram Blueberries",https://food.ndtv.com/recipe-amaranthus-granola-with-lemon-yogurt-berries-and-marigold-951548,veg,calcium sodium iodine magnesium carbohydrates chloride copper,anemia diabeties scurvy rickets heart_disease hypertension obesity goitre kidney_disease pregnancy,high_fiber_diet low_fat_diet omni_diet dash_diet mediterranean_diet high_protien_diet gluten_free_diet vegan_diet low_sodium_diet ketogenic_diet,455,31
meal_id_260,Chocolate Fudge Cookies,cookie,1000 gms dark chocolate coverture 500 gms butter 200 gram sugar 10  Eggs 1250 gms flour 25 gms baking powder 5 gram salt 50 gms cocoa powder   Vanilla Essence,https://food.ndtv.com/recipe-chocolate-fudge-cookies-951538,veg,iron sodium iodine magnesium protein vitamin_a vitamin_k chloride,anemia diabeties scurvy rickets heart_disease hypertension obesity goitre kidney_disease pregnancy,type_a_diet high_fiber_diet low_fat_diet omni_diet high_protien_diet vegan_diet low_sodium_diet low_carb_diet ketogenic_diet,345,56
meal_id_263,Summer Breeze,fresh,60 Ml Vodka 5  Fresh Litchi 30  ml Lemon Juice   Black lava salt (to rim the glass),https://food.ndtv.com/recipe-summer-breeze-951289,veg,sodium iodine chloride,heart_disease kidney_disease goitre obesity,vegan_diet low_sodium_diet ketogenic_diet,260,6
meal_id_264,Bourbon Fig,bourbon,60 Ml Bourbon 2 nos Fresh Fig 2 dashes  Angustora Bitters 1 nos Egg White (optional),https://food.ndtv.com/recipe-bourbon-fig-951283,veg,iron vitamin_a vitamin_k,anemia scurvy obesity goitre pregnancy,vegan_diet low_fat_diet ketogenic_diet high_protien_diet,340,16
